img_url,Difficulty,Hide/Show,answer,hint,source,DONE?,is the hint correct?,number of units of reasoning need to solve the rebus puzzle,text present or not in image,language of text in image,spelling of individual objects/components DIFFERENT from that in the final caption?,COLOR of objects/text in image needed for answering?,POSITION of objects/text in image needed for answering?,ORIENTATION of objects/text in image needed for answering?,ASPECT RATIO of objects/text in image needed for answering?,SIZE of objects/text in image needed for answering?,STYLE/TEXTURE of objects/text in image needed for answering?,NUMBER of objects/text in image needed for answering?,"External knowledge - pop, science, culture, commonsense info needed to answer?",Annotator Assigned
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_4.png,EASY,SHOW,Elbows,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_5.png,HARD,SHOW,Administrator,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_6.png,EASY,SHOW,Entree,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_7.png,HARD,SHOW,Leftovers,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_8.png,HARD,SHOW,Domino,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_9.png,EASY,SHOW,Rampant,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_10.png,EASY,SHOW,Cold beer,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_11.png,EASY,SHOW,Canine,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_12.png,HARD,SHOW,July,jewel eye,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_1.png,EASY,SHOW,Capacitator,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_2.png,HARD,SHOW,Integrate,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_3.png,EASY,SHOW,Noisy,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_4.png,HARD,SHOW,No one to call,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_5.png,HARD,SHOW,Fishwife,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COMMONSENSE,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_6.png,EASY,SHOW,Escape,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_7.png,HARD,SHOW,Seasoning,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_8.png,HARD,SHOW,Spacesuit,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_9.png,EASY,SHOW,Wide awake,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_10.png,HARD,SHOW,Limestone,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_11.png,EASY,SHOW,Snowed,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/18_12.png,EASY,SHOW,Canoe,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_1.png,HARD,SHOW,Ninjas,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_2.png,EASY,SHOW,Open,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_3.png,HARD,SHOW,Tinfoil,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_4.png,HARD,SHOW,Vetoed,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_5.png,EASY,SHOW,Snow|Snot,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_6.png,HARD,SHOW,Sequel,Sea quill,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_7.png,EASY,SHOW,Teepees,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_8.png,EASY,SHOW,Rainbow,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_9.png,EASY,SHOW,Spearhead,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_10.png,HARD,SHOW,Wreath,W + reef,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_11.png,EASY,SHOW,Reptiles,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/19_12.png,EASY,SHOW,Coconut palm,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_1.png,EASY,SHOW,Justice,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_2.png,HARD,SHOW,Careers,car ears,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_3.png,HARD,SHOW,Eyeliner,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULTURE,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_4.png,HARD,SHOW,Shorten,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_5.png,HARD,SHOW,Infantry,in fan tree,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,0.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_6.png,EASY,SHOW,Exit,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_7.png,EASY,SHOW,Tyrant,tire/tyre ant,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,0.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_8.png,EASY,SHOW,Tender,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_9.png,HARD,SHOW,Shelf life,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_10.png,HARD,SHOW,Everything’s all right,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_11.png,EASY,SHOW,Relieves,RE leaves,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/20_12.png,EASY,SHOW,Defense,D fence,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_1.png,EASY,SHOW,Warm up,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_2.png,EASY,SHOW,Mess around,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_3.png,EASY,SHOW,Bite back,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_4.png,EASY,SHOW,Get into,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Abhilash
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_5.png,EASY,SHOW,Blow up,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,khush
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_6.png,HARD,SHOW,Die down,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_7.png,EASY,SHOW,Pop up,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_8.png,EASY,SHOW,Care for,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_9.png,EASY,SHOW,Catch on,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_10.png,EASY,SHOW,Peel away,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_11.png,EASY,SHOW,Bear with,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/21_12.png,EASY,SHOW,Aim at,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_1.png,EASY,SHOW,Badger,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_2.png,HARD,SHOW,Tombstone,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_3.png,EASY,SHOW,Mountaineer,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_4.png,HARD,SHOW,Lobster,lob + star,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_5.png,HARD,SHOW,Millimeters,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_6.png,HARD,SHOW,Canine,K9,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_7.png,HARD,SHOW,Checkpoint,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_8.png,HARD,SHOW,Lilypad,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_9.png,EASY,SHOW,Household,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_10.png,HARD,SHOW,Subject,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_11.png,HARD,SHOW,Express,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/22_12.png,EASY,SHOW,Beacon,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_1.png,HARD,SHOW,Ceramic,,https://eslvault.com/free-printable-rebus-puzzles/,,0.0,,,,,,,,,,,,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_2.png,EASY,SHOW,Oasis,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_3.png,HARD,SHOW,Forage,four+rage,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_4.png,HARD,SHOW,Racketeers,rack+e+tears,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_5.png,EASY,SHOW,Diploma,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_6.png,HARD,SHOW,Ingrown nail,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_7.png,HARD,SHOW,Corrode,,https://eslvault.com/free-printable-rebus-puzzles/,,0.0,,,,,,,,,,,,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_8.png,EASY,SHOW,Policy,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_9.png,EASY,SHOW,Kilometer,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_10.png,EASY,SHOW,Cashew,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_11.png,HARD,SHOW,Romantic,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULTURE,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/23_12.png,HARD,SHOW,Generate|Generating,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_1.png,HARD,SHOW,Sweatbox,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_2.png,EASY,SHOW,Passerby,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_3.png,HARD,SHOW,Warplanes,warp+lanes,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_4.png,,SHOW,Emergency,,https://eslvault.com/free-printable-rebus-puzzles/,,0.0,,,,,,,,,,,,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_5.png,EASY,SHOW,Saturn,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_6.png,EASY,SHOW,Discoveries,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_7.png,HARD,SHOW,Intermediate,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_8.png,HARD,SHOW,Publicant,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,0.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_9.png,EASY,SHOW,Dragon,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_10.png,HARD,SHOW,Jasmine tea,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_11.png,HARD,SHOW,Infinity,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/24_12.png,HARD,SHOW,Advanced,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/25_1.png,EASY,SHOW,I forget,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/25_2.png,HARD,SHOW,Heat,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/25_3.png,EASY,SHOW,Prologue,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/25_4.png,EASY,SHOW,Informal,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/25_5.png,HARD,SHOW,Pirate,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
